Order_ID,PDate,Status,Fulfilment,Sales_Channel ,ship_service_level,Style,SKU,Category,PSize,ASIN,Qty,currency,Amount,payment_by,ship_city,ship_state,ship_postal-code,ship_country,Label
192.229.163.180-10.42.0.151-443-58360-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET293,SET293-KR-NP-M,Set,M,B09K3LJWBB,1,INR,692.0,Debit card,Kolkata,WEST BENGAL,700156.0,IN,1
10.42.0.211-59.38.112.48-33938-443-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3648,JNE3648-TP-N-M,Top,M,B08ZH9GDTY,1,INR,518.0,Debit card,MUMBAI,MAHARASHTRA,400076.0,IN,0
172.217.12.170-10.42.0.151-443-37256-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-L,Set,L,B08XQ8MCKP,1,INR,788.0,Credit Card,NEW DELHI,DELHI,110034.0,IN,1
10.42.0.151-23.44.160.219-49986-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3334,JNE3334-KR-M,kurta,M,B07S8WG31H,1,INR,318.0,Credit Card,HYDERABAD,TELANGANA,500054.0,IN,0
172.217.11.10-10.42.0.151-443-48688-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-XS,Set,XS,B09NQ54RRT,1,INR,597.0,Credit Card,HYDERABAD,TELANGANA,500072.0,IN,0
180.163.255.159-10.42.0.211-80-47957-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET265,SET265-KR-NP-S,Set,S,B0983D6TGS,1,INR,888.0,Credit Card,PATNA,BIHAR,800002.0,IN,0
10.42.0.211-64.71.142.110-45255-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3718,JNE3718-KR-S,kurta,S,B099FC7FSQ,1,INR,406.0,Credit Card,RAMAGUNDAM,TELANGANA,505211.0,IN,1
203.205.191.23-10.42.0.42-80-52340-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET397,SET397-KR-NP  -M,Set,M,B09RKD6KWL,1,INR,1186.0,Credit Card,PITHORAGARH,UTTARAKHAND,262501.0,IN,0
10.42.0.211-23.194.141.191-48920-443-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3861,JNE3861-DR-XXL,Western Dress,XXL,B09SDY9GXB,1,INR,791.0,Credit Card,HIMMATNAGAR,Gujarat,383001.0,IN,1
10.42.0.211-23.21.95.195-52107-443-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,J0335,J0335-DR-XL,Western Dress,XL,B09831P2JC,1,INR,807.0,Credit Card,HIMMATNAGAR,Gujarat,383001.0,IN,0
10.42.0.211-74.6.105.13-58634-443-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,J0335,J0335-DR-XXL,Western Dress,XXL,B0982ZS9FG,1,INR,807.0,Credit Card,HIMMATNAGAR,Gujarat,383001.0,IN,1
172.217.11.10-10.42.0.211-443-50655-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE1525,JNE1525-KR-UDF19-A-S,kurta,S,B0743FRDLK,1,INR,311.0,Credit Card,KOLKATA,WEST BENGAL,700057.0,IN,0
10.42.0.211-104.118.222.110-51153-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3654,JNE3654-TP-XL,Top,XL,B09873BFC1,1,INR,387.0,Credit Card,MUMBAI,MAHARASHTRA,400101.0,IN,1
172.217.11.3-10.42.0.42-443-54319-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3261,JNE3261-KR-S,kurta,S,B07R41PW8D,1,INR,348.0,Credit Card,HYDERABAD,TELANGANA,500053.0,IN,1
172.217.10.234-10.42.0.151-443-42653-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET324,SET324-KR-NP-S,Set,S,B09NQ4CZ65,1,INR,597.0,Debit card,"GUWAHATI, KAMRUP (M)",ASSAM,781014.0,IN,0
10.42.0.211-104.192.108.27-42060-80-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET332,SET332-KR-PP-S,Set,S,B09NQ33VW2,1,INR,549.0,Debit card,"GUWAHATI, KAMRUP (M)",ASSAM,781014.0,IN,1
192.229.173.173-10.42.0.211-80-37045-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XXXL,Set,3XL,B09NQ51MPV,1,INR,635.0,Credit Card,KOLAR,KARNATAKA,563101.0,IN,0
202.77.129.146-10.42.0.211-80-59104-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-XS,Set,XS,B09NQ4DD29,1,INR,597.0,Credit Card,PATIALA,PUNJAB,147001.0,IN,0
172.217.12.129-10.42.0.211-443-52823-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET280,SET280-KR-PP-S,Set,S,B09CT26LGZ,1,INR,790.0,Debit card,REWA,MADHYA PRADESH,486001.0,IN,1
180.149.153.234-10.42.0.211-80-39432-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3618,JNE3618-KR-XXL,kurta,XXL,B091Q9J9QL,1,INR,375.0,Debit card,BONGAIGAON,ASSAM,783380.0,IN,1
10.42.0.211-31.13.80.8-42504-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET304,SET304-KR-DPT-XS,Set,XS,B09K3LRR2T,1,INR,1115.0,Debit card,HYDERABAD,TELANGANA,500087.0,IN,0
10.42.0.151-52.84.142.16-47647-443-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5032,MEN5032-KR-XXXL,kurta,3XL,B08YZ2ZXT7,1,INR,579.0,Debit card,BENGALURU,KARNATAKA,560055.0,IN,1
172.217.12.174-10.42.0.42-443-33226-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET110,SET110-KR-PP-XXL,Set,XXL,B0822V61TT,1,INR,788.0,Credit Card,Chengalpattu,TAMIL NADU,603002.0,IN,0
203.205.158.61-10.42.0.42-80-46305-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-M,Set,M,B09NQ4NM75,1,INR,597.0,Credit Card,PERAMBALUR,TAMIL NADU,621212.0,IN,1
172.217.10.238-10.42.0.151-443-59677-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET269,SET269-KR-NP-XXXL,Set,3XL,B0983FSRFS,0,,,Credit Card,KOLAR,KARNATAKA,563101.0,IN,0
220.181.7.190-10.42.0.42-443-47489-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3794,JNE3794-KR-M,kurta,M,B09HMVWDN3,1,INR,517.0,Credit Card,BILASPUR,HIMACHAL PRADESH,174001.0,IN,1
10.42.0.151-104.208.28.54-39698-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3291,JNE3291-KR-XXL,kurta,XXL,B07R41RZV7,1,INR,442.0,Credit Card,CHENNAI,TAMIL NADU,600099.0,IN,0
203.205.179.170-10.42.0.151-80-48221-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3440,JNE3440-KR-N-XXXL,kurta,3XL,B09HMTKV2L,1,INR,399.0,Cash,VARANASI,UTTAR PRADESH,221010.0,IN,0
172.217.10.78-10.42.0.42-443-55471-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-XXL,kurta,XXL,B07H7DZXJ5,1,INR,518.0,Credit Card,BENGALURU,KARNATAKA,560036.0,IN,0
10.42.0.211-98.139.199.204-55824-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3261,JNE3261-KR-M,kurta,M,B07R5X3499,1,INR,348.0,Credit Card,COIMBATORE,TAMIL NADU,641035.0,IN,0
10.42.0.211-10.42.0.1-57180-53-17,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET110,SET110-KR-PP-M,Set,M,B0822TDMYH,1,INR,788.0,Credit Card,CHIRMIRI,CHHATTISGARH,497449.0,IN,0
202.77.129.150-10.42.0.211-443-39231-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,J0300,J0300-TP-XXXL,Top,3XL,B099S7RDLZ,0,,,Debit card,AZAMGARH,UTTAR PRADESH,276302.0,IN,1
10.42.0.211-23.194.141.179-48936-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-M,Set,M,B09NQ4NM75,1,INR,597.0,Debit card,KALYAN,MAHARASHTRA,421306.0,IN,1
169.45.214.251-10.42.0.42-443-52539-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3810,JNE3810-KR-S,kurta,S,B09RKBYVXN,1,INR,696.0,Debit card,NEW DELHI,DELHI,110016.0,IN,0
172.217.10.132-10.42.0.211-443-36516-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3461,JNE3461-KR-XL,kurta,XL,B08B3YPXKZ,1,INR,363.0,Debit card,HYDERABAD,TELANGANA,502032.0,IN,0
10.42.0.211-64.71.142.96-59470-80-6,04-30-22,Shipped,Amazon,Amazon.in,Standard,JNE3429,JNE3429-KR-XL,kurta,XL,B0893DJ4TN,1,INR,299.0,Credit Card,HYDERABAD,TELANGANA,502032.0,IN,0
216.58.219.196-10.42.0.42-443-45549-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3710,JNE3710-DR-S,Western Dress,S,B091SV9XW1,1,INR,690.0,Credit Card,GUWAHATI,ASSAM,781026.0,IN,1
10.42.0.151-10.42.0.1-41896-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0113,J0113-TP-XS,Top,XS,B08TZNX8NY,1,INR,574.0,Credit Card,MYSORE,KARNATAKA,570008.0,IN,1
180.76.145.14-10.42.0.211-80-45075-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET355,SET355-KR-PP-M,Set,M,B09RKDPHFP,1,INR,1399.0,Credit Card,BARABANKI,UTTAR PRADESH,225001.0,IN,1
10.42.0.211-10.42.0.1-31292-53-17,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0009,J0009-SKD-S,Set,S,B0894X8979,1,INR,999.0,Credit Card,AMILA,UTTAR PRADESH,275301.0,IN,1
172.217.6.206-10.42.0.151-443-44913-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0248,J0248-KR-DPT-XL,Set,XL,B09RKFS78Y,1,INR,999.0,Credit Card,VIJAYAWADA,ANDHRA PRADESH,520010.0,IN,1
172.217.12.130-10.42.0.211-443-49161-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3560,JNE3560-KR-XL,kurta,XL,B08PCSJ2M6,1,INR,487.0,Credit Card,RAWAN AMBUJA CEMENT PLANT,CHHATTISGARH,493331.0,IN,0
10.42.0.151-10.42.0.1-25685-53-17,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3373,JNE3373-KR-XXXL,kurta,3XL,B082W7MZVQ,1,INR,376.0,Credit Card,TIRUCHIRAPPALLI,TAMIL NADU,620018.0,IN,1
10.42.0.151-104.193.88.109-56822-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-L,Set,L,B09RP8WLNY,1,INR,1115.0,Credit Card,HERBERTPUR,UTTARAKHAND,248142.0,IN,0
10.42.0.211-10.42.0.1-33470-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,NW032,NW032-ST-CP-XXL,Set,XXL,B0922SFWK1,1,INR,517.0,Credit Card,BENGALURU,KARNATAKA,560048.0,IN,0
10.42.0.151-31.13.71.36-59758-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET361,SET361-KR-NP-S,Set,S,B09QJ4J6KJ,1,INR,1126.0,Credit Card,bangalore,KARNATAKA,560001.0,IN,0
10.42.0.211-10.42.0.1-11920-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-L,Western Dress,L,B09SDXFFQ1,1,INR,725.0,Credit Card,KALAMASSERY,KERALA,682021.0,IN,1
222.73.28.96-10.42.0.151-80-55805-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3887,JNE3887-KR-XL,kurta,XL,B09TZVXQ1J,0,,,Debit card,Puri-2,ODISHA,752002.0,IN,0
182.22.25.252-10.42.0.211-443-38737-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3870,JNE3870-DR-XXL,Western Dress,XXL,B09RK61TZX,1,INR,721.0,Debit card,TIKABALI,ODISHA,762010.0,IN,1
203.205.191.25-10.42.0.151-80-54167-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XS,Set,XS,B09KXSVTDB,1,INR,666.0,Debit card,BIHARSHARIF,BIHAR,803115.0,IN,0
182.254.5.234-10.42.0.211-80-44879-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,NW013,NW013-ST-SR-L,Set,L,B0928XJX1F,1,INR,496.0,Debit card,HYDERABAD,TELANGANA,500075.0,IN,1
10.42.0.211-104.79.152.104-44335-443-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2014,JNE2014-KR-178-XL,kurta,XL,B077MM3LFJ,1,INR,353.0,Debit card,PARAVUR,KERALA,683513.0,IN,0
10.42.0.42-66.231.239.96-34357-443-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3612,JNE3612-KR-S,kurta,S,B091Q7G4PC,1,INR,399.0,Credit Card,BASTI,UTTAR PRADESH,272001.0,IN,1
203.205.158.60-10.42.0.42-80-58920-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,PJNE2100,PJNE2100-KR-N-6XL,kurta,6XL,B09LD3PMBT,1,INR,458.0,Credit Card,WALAJAPET,TAMIL NADU,632513.0,IN,1
10.42.0.211-10.42.0.1-55696-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-XXXL,Set,3XL,B09RPJD74Z,1,INR,1115.0,Debit card,Dimapur,NAGALAND,797112.0,IN,0
10.42.0.211-10.42.0.1-22043-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0006,J0006-SET-M,Ethnic Dress,M,B0894WV6S6,1,INR,845.0,Debit card,Bengaluru,KARNATAKA,560029.0,IN,1
10.42.0.42-108.174.11.1-52108-80-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-S,kurta,S,B081WX4G4Q,1,INR,399.0,Debit card,Mahendragarh,HARYANA,123027.0,IN,0
10.42.0.211-10.42.0.1-4023-53-17,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,PJNE2100,PJNE2100-KR-N-6XL,kurta,6XL,B09LD3PMBT,0,,,Debit card,WALAJAPET,TAMIL NADU,632513.0,IN,0
10.42.0.211-123.125.29.220-56056-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3437,JNE3437-KR-S,kurta,S,B085HGB1GT,1,INR,517.0,Credit Card,HYDERABAD,TELANGANA,500086.0,IN,1
10.42.0.211-10.42.0.1-54296-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-S,kurta,S,B08BF4GQ9V,1,INR,517.0,Credit Card,HYDERABAD,TELANGANA,500086.0,IN,1
8.0.6.4-8.6.0.1-0-0-0,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0373,J0373-KR-XXXL,kurta,3XL,B09KXQ3NHZ,1,INR,599.0,Credit Card,GREATER NOIDA,UTTAR PRADESH,201306.0,IN,0
10.42.0.151-10.42.0.1-61659-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0344,J0344-TP-XXXL,Top,3XL,B098731927,1,INR,487.0,Debit card,New Delhi,DELHI,110019.0,IN,1
10.42.0.42-31.13.71.37-33718-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0118,J0118-TP-XXL,Top,XXL,B08N4QTQHW,1,INR,487.0,Debit card,GURUGRAM,HARYANA,122002.0,IN,0
172.217.6.226-10.42.0.151-443-44325-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET200,SET200-KR-NP-A-XS,Set,XS,B08L92SN2W,1,INR,568.0,Credit Card,BENGALURU,KARNATAKA,560040.0,IN,1
10.42.0.42-23.199.25.36-50542-80-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405,JNE3405-KR-M,kurta,M,B081WVMMCY,1,INR,399.0,Credit Card,BENGALURU,KARNATAKA,560022.0,IN,0
10.42.0.211-123.125.29.220-60523-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE1998,JNE1998-KR-311-XXL,kurta,XXL,B078NTPQHT,1,INR,295.0,Credit Card,MUMBAI,MAHARASHTRA,400069.0,IN,1
10.42.0.211-69.147.82.61-34477-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,MEN5004,MEN5004-KR-XXXL,kurta,3XL,B08YZ2W99X,1,INR,484.0,Credit Card,BIJNOR,UTTAR PRADESH,246722.0,IN,0
192.229.173.173-10.42.0.151-443-35041-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-XXL,Set,XXL,B09KXSQ73F,1,INR,626.0,Credit Card,MUMBAI,MAHARASHTRA,400078.0,IN,0
10.42.0.1-10.42.0.42-53-48093-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-M,Set,M,B099NK55YG,1,INR,563.0,Credit Card,ALLAHABAD,UTTAR PRADESH,211001.0,IN,0
172.217.10.238-10.42.0.151-443-55667-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3654,JNE3654-TP-L,Top,L,B09B3GS5CM,1,INR,387.0,Credit Card,VASAI VIRAR,MAHARASHTRA,401202.0,IN,0
10.42.0.211-123.125.29.220-57796-80-6,04-30-22,Cancelled,Merchant,Amazon.in,Standard,J0344,J0344-TP-L,Top,L,B0986XYFFP,0,INR,463.81,Credit Card,BENGALURU,KARNATAKA,560087.0,IN,0
10.42.0.42-119.146.74.49-60415-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0334,J0334-TP-L,Top,L,B0986XXHX7,1,INR,512.0,Credit Card,BIJNOR,UTTAR PRADESH,246701.0,IN,1
10.42.0.211-23.208.168.108-40203-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,1,INR,1112.0,Credit Card,HYDERABAD,TELANGANA,500085.0,IN,1
10.42.0.211-10.42.0.1-10094-53-17,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-M,Set,M,B09KXV4BN8,1,INR,626.0,Credit Card,BENGALURU,KARNATAKA,560037.0,IN,0
10.42.0.211-10.42.0.1-64343-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE1233,JNE1233-BLUE-KR-031-XXL,kurta,XXL,B071VG5FH4,1,INR,376.0,Credit Card,HYDERABAD,TELANGANA,500090.0,IN,0
10.42.0.42-119.146.74.34-51153-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0295,J0295-DR-M,Western Dress,M,B099NP42BF,1,INR,859.0,Debit card,BENGALURU,KARNATAKA,560075.0,IN,0
172.217.11.35-10.42.0.211-443-33112-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-L,Set,L,B09NQ44RNV,1,INR,597.0,Debit card,MANGALURU,KARNATAKA,575001.0,IN,1
10.42.0.42-115.239.210.141-52031-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3371,JNE3371-KR-XL,kurta,XL,B07WV4JV4D,1,INR,329.0,Credit Card,HYDERABAD,TELANGANA,500034.0,IN,1
239.255.255.250-10.42.0.151-1900-60044-17,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0147,J0147-SET-XL,Set,XL,B091Z8TV5Q,1,INR,583.0,Credit Card,NEW TOWN,WEST BENGAL,700059.0,IN,1
152.163.56.2-10.42.0.211-443-48352-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0308,J0308-DR-L,Western Dress,L,B099NS9KRN,1,INR,665.0,Debit card,MUMBAI,MAHARASHTRA,400016.0,IN,1
182.22.67.70-10.42.0.211-443-44720-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,NW030,NW030-TP-PJ-L,Set,L,B09G2T795K,1,INR,582.0,Debit card,MUMBAI,MAHARASHTRA,400016.0,IN,1
10.42.0.211-10.42.0.1-46429-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET360,SET360-KR-NP-XL,Set,XL,B09QJLG4DF,1,INR,1126.0,Debit card,SAMBHAL,UTTAR PRADESH,244302.0,IN,0
203.205.158.34-10.42.0.211-80-42988-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,PJNE3373,PJNE3373-KR-N-6XL,kurta,6XL,B09LD3TCYP,1,INR,534.0,Debit card,NAGPUR,MAHARASHTRA,441002.0,IN,1
10.42.0.211-10.42.0.1-37408-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3449,JNE3449-KR-XXL,kurta,XXL,B08BF9DZ3F,1,INR,319.0,Credit Card,ELAVANASURKOTTAI,TAMIL NADU,607202.0,IN,0
10.42.0.151-87.240.165.80-48501-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3786,JNE3786-KR-S,kurta,S,B09M72VK88,1,INR,368.0,Credit Card,SANGLI MIRAJ KUPWAD,MAHARASHTRA,416410.0,IN,0
172.217.10.131-10.42.0.151-443-46990-17,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-M,Set,M,B09NQ4NM75,1,INR,597.0,Credit Card,KALYAN,MAHARASHTRA,421306.0,IN,0
10.42.0.211-64.71.142.110-57908-443-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXL,Set,XXL,B0894XKVH3,1,INR,654.0,Credit Card,MYSURU,KARNATAKA,570016.0,IN,1
10.42.0.211-47.89.67.240-49207-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0314,J0314-KR-M,kurta,M,B08PV1NB1B,1,INR,795.0,Credit Card,ANKLESHWR,Gujarat,393002.0,IN,0
10.42.0.42-103.235.46.212-52714-443-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341,J0341-DR-M,Western Dress,M,B099NQQ79L,1,INR,744.0,Cash,Chennai,TAMIL NADU,600117.0,IN,1
172.217.10.109-10.42.0.42-443-53363-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,PJNE3068,PJNE3068-KR-4XL,kurta,4XL,B09M75YGQF,1,INR,692.0,Credit Card,Greater Noida West,UTTAR PRADESH,201009.0,IN,0
172.217.11.46-10.42.0.151-443-39820-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0340,J0340-TP-M,Top,M,B0986XSXR1,1,INR,563.0,Credit Card,JAMMU,JAMMU & KASHMIR,180007.0,IN,1
172.217.12.142-10.42.0.42-443-33868-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3687,JNE3687-TU-M,Top,M,B0986XRZ8X,1,INR,545.0,Credit Card,BENGALURU,KARNATAKA,560085.0,IN,0
172.217.12.206-10.42.0.211-443-52499-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0376,J0376-SKD-L,Set,L,B09QJ4PXZ3,1,INR,999.0,Debit card,ITANAGAR,ARUNACHAL PRADESH,791113.0,IN,1
10.42.0.151-10.42.0.1-16817-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-M,Set,M,B0894XH3LN,1,INR,654.0,Debit card,KOLKATA,WEST BENGAL,700075.0,IN,1
172.217.12.174-10.42.0.42-443-56202-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0198,J0198-TP-S,Top,S,B0986XYHCY,1,INR,588.0,Debit card,KARANJA,MAHARASHTRA,444105.0,IN,0
180.149.136.194-10.42.0.42-443-51506-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3453,JNE3453-KR-S,kurta,S,B085HMWJ4R,1,INR,497.0,Debit card,NEW DELHI,DELHI,110074.0,IN,1
10.42.0.42-52.84.143.34-50235-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3795,JNE3795-KR-XXXL,kurta,3XL,B09HMXJVFS,1,INR,517.0,Credit Card,NIMBAHERA,RAJASTHAN,312620.0,IN,0
172.217.10.78-10.42.0.151-443-52740-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,J0340,J0340-TP-M,Top,M,B0986XSXR1,0,,,Credit Card,JAMMU,JAMMU & KASHMIR,180007.0,IN,0
10.42.0.211-10.42.0.1-37285-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-M,Set,M,B09RPRS8JL,1,INR,1115.0,Credit Card,Imphal East,MANIPUR,795010.0,IN,1
10.42.0.211-106.39.169.66-52036-80-6,04-30-22,Shipped,Amazon,Amazon.in,Standard,NW033,NW033-ST-CP-XXXL,Set,3XL,B099NPX9K3,1,INR,582.0,Credit Card,BIDHAN NAGAR,WEST BENGAL,700064.0,IN,1
10.42.0.211-66.231.239.120-48296-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,NW037,NW037-TP-SR-XXXL,Set,3XL,B099NQT8H8,1,INR,449.0,Credit Card,BIDHAN NAGAR,WEST BENGAL,700064.0,IN,0
192.229.173.173-10.42.0.42-80-51412-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3618,JNE3618-KR-M,kurta,M,B091Q9Q34N,1,INR,375.0,Credit Card,BENGALURU,KARNATAKA,560064.0,IN,1
10.42.0.211-104.193.88.109-53754-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET290,SET290-KR-DPT-M,Set,M,B09B5922WD,1,INR,771.0,Credit Card,AHMEDABAD,Gujarat,380015.0,IN,0
10.42.0.211-10.42.0.1-40300-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,1,INR,399.0,Credit Card,TIRUCHIRAPPALLI,TAMIL NADU,620001.0,IN,1
10.42.0.1-10.42.0.42-53-24557-17,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3568,JNE3568-KR-XXL,kurta,XXL,B08KRYXSYH,1,INR,0.0,Credit Card,BHUBANESWAR,ODISHA,752054.0,IN,0
10.42.0.211-10.42.0.1-54404-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXXL,Set,3XL,B0894Y3VBB,1,INR,654.0,Credit Card,ALIGARH,UTTAR PRADESH,202001.0,IN,1
10.42.0.211-10.42.0.1-38327-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE2153,JNE2153-KR-278-A-S,kurta,S,B0794T8ZLN,1,INR,424.0,Credit Card,KOCHI,KERALA,682006.0,IN,0
202.77.129.185-10.42.0.211-80-42624-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3861,JNE3861-DR-XL,Western Dress,XL,B09SDZ14KR,0,,,Credit Card,GHAZIABAD,UTTAR PRADESH,201014.0,IN,0
10.42.0.211-23.208.26.242-50710-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3645,JNE3645-TP-N-XS,Top,XS,B08ZJ2CB3B,1,INR,432.0,Debit card,PUNE,MAHARASHTRA,412207.0,IN,0
